loss,mae,val_loss,val_mae
56.26228332519531,7.481647968292236,65.95195770263672,8.117559432983398
44.61906814575195,6.639789581298828,58.61017608642578,7.646609783172607
35.96684646606445,5.928080081939697,51.121246337890625,7.124442100524902
29.118593215942383,5.290608882904053,44.84760284423828,6.648015022277832
23.34649658203125,4.688833236694336,39.711647033691406,6.2273268699646
18.7540340423584,4.143491268157959,35.60408020019531,5.867684364318848
15.161434173583984,3.6461517810821533,32.173370361328125,5.550396919250488
12.201756477355957,3.1874868869781494,29.222984313964844,5.262417793273926
9.682784080505371,2.747676372528076,26.517414093017578,4.981294631958008
7.382604598999023,2.3241143226623535,23.546295166015625,4.649382591247559
5.512714862823486,1.934981346130371,20.668914794921875,4.298208236694336
4.059165000915527,1.6211750507354736,18.212169647216797,3.967447280883789
2.8997976779937744,1.3237054347991943,16.210472106933594,3.6628098487854004
2.065181016921997,1.1069364547729492,14.625204086303711,3.386322498321533
1.4702095985412598,0.9413832426071167,13.409896850585938,3.145923137664795
0.998021125793457,0.7761784195899963,12.546887397766113,2.9499573707580566
0.7055432200431824,0.6643429398536682,11.944602966308594,2.787865161895752
0.47307124733924866,0.5358281135559082,11.524574279785156,2.6525235176086426
0.3249160349369049,0.45081886649131775,11.222177505493164,2.539191246032715
0.21954861283302307,0.3610970973968506,10.972183227539062,2.442598342895508
0.1452035754919052,0.28408050537109375,10.725025177001953,2.358180046081543
0.12191721051931381,0.2414485663175583,10.50619125366211,2.2875864505767822
0.09735077619552612,0.21084116399288177,10.321022033691406,2.2312450408935547
0.08787176758050919,0.19343669712543488,10.160639762878418,2.187443971633911
0.09006636589765549,0.19477665424346924,10.039253234863281,2.1558609008789062
0.07316885143518448,0.18721750378608704,9.952750205993652,2.134751796722412
0.06450832635164261,0.17214049398899078,9.866191864013672,2.1203715801239014
0.06461597979068756,0.17512835562229156,9.784215927124023,2.1116631031036377
0.05790739133954048,0.16365037858486176,9.722640037536621,2.108144521713257
0.059514787048101425,0.1719818264245987,9.652437210083008,2.105348825454712
0.06334857642650604,0.16919703781604767,9.57404899597168,2.1024484634399414
0.05429064482450485,0.15355442464351654,9.51072883605957,2.1006054878234863
0.04262842610478401,0.1421351134777069,9.454148292541504,2.099597454071045
0.05163446068763733,0.1593482941389084,9.414830207824707,2.0996220111846924
0.04507018253207207,0.151722252368927,9.384414672851562,2.099473476409912
0.0520729124546051,0.16248053312301636,9.345307350158691,2.0975191593170166
0.03897100314497948,0.14195331931114197,9.29574966430664,2.093193292617798
0.04335050657391548,0.14491277933120728,9.274482727050781,2.0909204483032227
0.040866173803806305,0.14285914599895477,9.270151138305664,2.0898985862731934
0.03897424042224884,0.13854506611824036,9.273545265197754,2.0896689891815186
0.03386871889233589,0.13217952847480774,9.262971878051758,2.087695837020874
0.0325276143848896,0.1305495947599411,9.257783889770508,2.086350440979004
0.04103986918926239,0.1431688368320465,9.262289047241211,2.0863943099975586
0.039526864886283875,0.134926900267601,9.25208854675293,2.0849785804748535
0.03304633870720863,0.13246522843837738,9.224678993225098,2.081559658050537
0.030275657773017883,0.13003987073898315,9.203215599060059,2.0784811973571777
0.03420727699995041,0.13308043777942657,9.197593688964844,2.077045440673828
0.03534214571118355,0.13370506465435028,9.17540454864502,2.07407546043396
0.027804726734757423,0.1266733705997467,9.127415657043457,2.06868839263916
0.027676664292812347,0.12363740801811218,9.090899467468262,2.0643868446350098
