loss,mae,val_loss,val_mae
61.84999465942383,7.8612189292907715,58.59597396850586,7.651628494262695
54.4885139465332,7.375267505645752,53.173675537109375,7.2848663330078125
47.923828125,6.914854049682617,47.33439636230469,6.869262218475342
41.35238265991211,6.42163610458374,41.76799011230469,6.450989723205566
34.52841567993164,5.8660430908203125,35.5041618347168,5.945398330688477
27.737529754638672,5.25785493850708,28.87790298461914,5.358792781829834
21.211380004882812,4.59778356552124,21.946670532226562,4.6714043617248535
15.419692039489746,3.9188010692596436,15.482532501220703,3.9231176376342773
10.32715892791748,3.203946828842163,10.250226974487305,3.1884660720825195
6.2231974601745605,2.483004331588745,6.429793357849121,2.5185866355895996
3.329720973968506,1.8108667135238647,3.7442026138305664,1.911346197128296
1.4770101308822632,1.1981611251831055,1.9716875553131104,1.3699183464050293
0.4605042338371277,0.6526073813438416,0.9346333742141724,0.9144811034202576
0.0829026997089386,0.24474897980690002,0.4177126884460449,0.5625835061073303
0.03490833938121796,0.1525462567806244,0.20799919962882996,0.3314172625541687
0.1123347133398056,0.3086458444595337,0.14273801445960999,0.2743791341781616
0.16988782584667206,0.39531734585762024,0.13067464530467987,0.2793242931365967
0.18135644495487213,0.40821269154548645,0.1408064216375351,0.27955514192581177
0.13849759101867676,0.35381945967674255,0.1701711118221283,0.2856810688972473
0.08122720569372177,0.2622053325176239,0.21896809339523315,0.33724284172058105
0.04070834815502167,0.17687323689460754,0.2803729772567749,0.41274896264076233
0.016333436593413353,0.10589524358510971,0.34268903732299805,0.48124784231185913
0.01079996395856142,0.0827588140964508,0.3934643864631653,0.5311405658721924
